rates_star;titles;user_name;date_comment;who_found_comment_helpful;comments;
"9/10";"This is how video game adaptions should be done";"selenaxe";"20 March 2023";"2 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I now think of this as a companion to the incredible video game as it adds much depth to the characters we love from the game. The creators have done a great job at expanding on the storyline in the game by diving into the backstories and inner-lives of the characters, making them feel more human and connected in the post apocalyptic world. There's a lot less action than in the game and my only complaint would be that there could be more infected in the show, but the storytelling makes up for it. Pedro and Bella deliver the bond between Joel and Ellie beautifully and it was captivating to see it grow. Most anticipation and excitement I've felt for a show in a while and it lives up to the expectations."
"5/10";"Off to a very good start";"bc_global18";"19 March 2023";"1 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"This show is like The Walking Dead, if the Walking Dead was actually good. In other words this show is better than TWD, though to be fair that show started of great and ran down hill a little every year until it hit season 8 or 9, where it fell off the cliff completely (and lost about 90% of the audience). I know this show is based on a video game, but the acting is very good and so far it seems like a more complete show even though the story has been basic. HBO is the best network for series for many (if not most) people and they have done a good job with this one. Hopefully they will know when the time is right to hang it up and not crush its own legacy, like TWD did."
"5/10";"Solid first season with some hiccups";"stevelivesey-37183";"19 March 2023";"2 out of 7 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The best things about the TLOU are the bits just lifted from the game, so no real great leap in drama creation, rather a faithful adaptation.

However, the two episodes that are not part of the canon are both back stories for inconsequential characters. They do nothing for the plot. So why are they there?

For what it's worth both of these episodes are ok, to a point, but ultimately, pointless.

The last episode just ran for the finish line, obviously in a hurry to wind up the series and move on the the story for the much maligned second game plot.

I do hope they learn from their lessons. I'm not holding my breath though."
"8/10";"An overhyped disappointment";"vsvihko";"19 March 2023";"15 out of 22 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The nicely built first episode was quite frankly the only part worth seeing, that alone made me give the third star. The rest was boring and frustrating beyond belief. There's nothing wrong with a slow pace and building characters IF the characters are actually interesting, multilayered, relatable or credible in any way. The show makes its two main characters, an insufferable combo of boring and irritating, walk through insignificant miniplots or gets stuck in uninteresting, predictable backstories offering nothing but elementary emotional manipulation and clichés. Not to mention each flashback is three times as long as you'd want it to be.

Even having never played the game, I feel like the video game source material was a burden on this show and contributed to the plot-armoured unidimensional main duo, the monotonic linear structure of the main plot and almost none of the events having any real consequence. One of the most disappointing shows I've seen in quite a while, sorry to say."
"9/10";"why ruin it in the last episode ?";"carolineodoz";"19 March 2023";"1 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"5/10";"Another zombie apocalypse movie/series? Really?";"louieshowers";"19 March 2023";"15 out of 30 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I tried getting through the first episode because of the obvious inflated reviews of this. I couldn't finish it. The lack of originality was enough to make it seem like I've seen a million movies with the same plot.

Wait... Let me guess.. it's original because it's a fungus? How exactly does this receive a 9 rating? What is that score based on? This seemed to fall victim to the same curse of many sci Fi post apocalyptic genres... Too much dialogue and references to whacky terminology. My coworker recommended this to me and raves about this. So maybe I'm the odd one? I just classify this as a dime a dozen series. Save your time and watch something else."
"8/10";"Massively overrated, average show, with good performances";"dereksims-88557";"19 March 2023";"19 out of 33 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Firstly, I'm not a gamer so know nothing of the video game this is based on.

Taken as a stand alone TV series, it's watchable and reasonably enjoyable, but no way on earth is it worthy of the 9/10 it currently has on IMDB. I can only assume the people giving it maximum scores are those that play the video game, so have some form of attachment to the title and story.

The performances by the 2 lead characters are what carries this, as the story is one that's been done many times before and in all honesty, been done better.

Some of the ""effects / prosthetics"" of the infected are embarrassing, with some infected seeming to be wearing cycling helmets with some papier-mâché on them.

Whilst there are a few action sequences, it's really quite a slow burn that at times, feels a bit of a chore.

The ultimate measure, is that I'm not desperate to see a second series.

In summary: Slow burn, drags at times, laughable costumes, well known storyline but saved from being awful by 2 excellent leads."
"5/10";"I want to watch the next episode";"mtenenbaum-41164";"19 March 2023";"1 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The test of a great TV series is whether you want to watch the next episode when the one you are watching ends. This series passes that test. I know nothing about the game or prior versions of this, so I came to it cold, with no expectations. I am getting weary of violent, dystopian drama, so if anything, I came to it with a little trepidation. I liked it from the start and loved it by the end is Season 1. My wife was not at fond at the beginning, but totally hooked at the end. We both want it to continue.

The acting is top notch, the story, while dystopian, points towards promise and it has the feel of a video game - episodic situations that the protagonists find themselves in, and have to get out of (often with violence). The portrayal of the fungus based pandemic is disturbing, as it should be. And yet for all of that, it is really a drama about two people trying survive under great stress, in the most difficult conditions. The personal element is what makes it so resonant.

Perfect? No, but what is? But highly recommended. Well worth the 9 hours."
"10/10";"Bearer of Bad News";"Jacobymugatu";"19 March 2023";"19 out of 29 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I'm sorry to say, but this show isn't good. I held off on judgement until I finished the first season, but now I can personally say that this show is only popular because of the legacy of the game and because of Pedro Pascal's popularity. The story is completely rudderless, most of the episodes don't drive the story or progress the main characters at all. The heavily praised third episode with gay Ron Swanson isn't applicable to the rest of the story at all and it's the longest episode! Well-made or not, it contributes nothing to the overarching story of the show and has zero repercussions for our protagonists. The character development, chemistry, and dialogue is extremely clunky; the story is all over the place, with no apparent direction; and overall, most of the episodes are boring. It feels like a live-action remake of all of the cut-scenes in the game, but without the engaging gameplay that makes the cutscenes in the game make sense.

If the game hadn't preceded this show and we weren't so depraved for good cinema and TV, this show never would have received the attention it has. It's entertaining enough to watch, but giving it anymore than an average review is being too generous."
"7/10";"Chat GPT Took Over Writers' Room";"bartolomeuDias";"19 March 2023";"17 out of 30 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"These fools paddled out past the breakers but couldn't solve for returning ashore. Like midseason they ran out money or inspiration and their plan became furiously querying Chat GPT. Hysterical during ""after the episode"" vignettes when the filmmakers pontificate the tenets of good storytelling and the power of their deterministic seminal moments. Yet they just presented to the world an abject pile of corner-cutting horse manure. (Exactly like when the DDs ran out of GOT source material, proceeded to have a movement on the souls of millions, then spent the weekly epilogue justifying their coked out decisions.) Yes thank you, heroes. Your revolting Hollywood sales veneer is authoritative (how else could you have sold this to the suits) but it belies the fact that a barely trained generative pre-trained transformer AI language model could've conceived and written what you just cobbled together and called prestige television. Go do a sitcom deal w Netflix perhaps it's already time to sit the next few out."
"10/10";"Very good with a few minor flaws";"mariamakesmusic";"19 March 2023";"1 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"10/10";"Heavy and impactful, won't leave viewers untouched";"elilenna7";"19 March 2023";"4 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"It's gonna take something truly special to dethrone this as my favorite show of the year, I'm already mourning not getting a new episode each Monday. What to even say? Visceral performances from Pedro (the harshness, the softness, the trauma, the violence) Bella (those screams! The laughter and pain! Such a good actor at such a young age!), an incredible supporting cast, writing that matches and surpasses the game's, a genuine, blunt portrayal of the human experience, the moral gut punch of a final episode that perfectly caps and yet questions Joel and Ellie's journey and motivations. Everyone, from savvy gamers to casual viewers, was masterfully guided from elation to horror during THAT scene, we're gonna carry that with us for a while, aren't we?"
"2/10";"Seriously...HBO (Rome, The Sopranos, The Wire, Deadwood, GOT...) ???";"scwxhxxr";"19 March 2023";"9 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"It feels like they wrote this show in about 1 hour.

Events feel forced as do the relationships between characters.

The storyline.... HIGHLY PREDICTABLE. I've seen this show before (at least 3 times in the last decade).

I cannot understand how this show is so highly rated. Is it because there's a gaming community all hyped up about a screen adaptation ?

Please, It's on the same level (or almost) - of great shows, fully developed, and masterfully written.

I am giving it a 5 because the costumes, makeup, set design/déco is excellent. Otherwise, it would've been a 2 - The HBO intro is just amazing.

A little bit of objectivity please."
"6/10";"A solid series, but sometimes I feel like it falls a little short";"katiebugg-49971";"19 March 2023";"5 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I have a mixed opinion on this series. Post apocalyptic shows have become an obsession of mine, so when I heard this show was coming out I was incredibly excited! First of all, Pedro Pascal (Joel) and Bella Ramsey (Ellie) were both over the top, amazing actors!! They fit the role perfectly! My first complaint is, you can definitely tell this was based on a linear video game rather than 'real life' fiction if that makes sense. Each episode is like a small challenge that you have to overcome in order to get to the finish line. I feel like the writers and producers could have done a much better job of taking the game and making it into their own unique story rather than sticking to the exact trajectory of the game from start to finish. Also, the way the show introduced new characters each episode and killed them off by the end of the episode is another aspect I didn't care for...this makes perfect sense in a video game, but when this happens in movies and TV shows it almost feels like it was pointless to even meet those characters in the first place. Last but not least, where are the monsters?!?!? I understand that ONE costume had a hefty price tag, but it seems like we barely saw any monsters after the scene where that was used. (Now I will admit, that scene was AWESOME!!!!) But I wish there would've been more scenes like this! Overall I definitely enjoyed this show and would highly recommend it. I just hope season two brings us a little more thrills and monsters. I also hope it ventures more on the line of real life apocalyptic rather than a linear start to finish storyline."
"5/10";"What was the purpose of the show?";"halcyonedit";"19 March 2023";"136 out of 221 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"7/10";"Loved everything about this adaptation";"limeademoonr";"19 March 2023";"1 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"9/10";"Seriously Over rated";"mstryder-877-305424";"19 March 2023";"3 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I assume the script and story line are base on the game, which I know nothing about. But watching it as a show their countless errors. At one point a woman says he is capable but he is not, not even close. He makes too many technical mistakes. Example is that instead of arming himself with the proper weapons, he does just the opposite. At the home of the Survival guy was an armory but instead of taking serious weapons and supplies, he does just the opposite. He reason for having a gun is combat but he takes a six shot revolver and a Hunting rifle instead of a Hi-Capacity simi and a hunting bolt action rifle instead of a Assault rifle of which their were many. From skirmish to skirmish he leaves guns and ammo while sticking to all the wrong weapons. He leaves food and supplies everywhere taking nothing along. He is no Scrounger which is the only way you could survive for all those years. He acts like he is taking a walk in the park. She saves his life and he takes her gun, why. He then tells her to keep it in her bag, a good place for it. Very disapointing and not a NINE by any means."
"1/10";"It's pretty good";"JDR_Reviews-2";"19 March 2023";"2 out of 12 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"10/10";"Already in my Top 10 of Best Series ever";"xsqkzyjt";"18 March 2023";"3 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The story is brilliant. From episode 1-9 very well thought out and with many arcs of suspense. Refreshingly different from many mainstream series. The cast is very talented, does a great job of delivering the story . I love it and i am looking forward to season 2. I'm just a little annoyed by the critics (gamers) who have to compare the series with the game over and over again. That's totally absurd. What does one have to do with the other? Just because the series is based on the game doesn't mean it has to tell the exact same story. I've never played the game and never will, so I consider the series just as a fan of good TV series. And this one is already in my top 10. I definitely recommend it. Go for it :)"
"6/10";"The worst TV Show i ever watched in 10 years...";"honestreview77";"18 March 2023";"21 out of 32 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"This is bad, I don't know why people liked it to be honest, I played the video game, And i can tell you that video game is much better than this show, they cut alot of 🎬 and they add alot of things which dose not exist in the video game itself, I don't want to tell you what is the things but you can play it and see it by yourself, (Bella Ramsey) who played the character ""Ellie"" they choice her because she can say exactly the same voice (i mean one word) as the voice of the character ""Ellie"" in the video game which is.. drumming ""F"" word horaaaay. That's it nothing else, And The real problem was that the Ellie character in the game had more real feelings, and that really shocked me. Is the game better than reality? Big waw.

I give this show 2/10 and the 2 is only for pedro, i watched it because of him, his acting was so beautiful in this show."
"5/10";"pacing was off. plot was condensed to work in unnecessary side plots.";"v-vargas17";"18 March 2023";"12 out of 14 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Episode 4 and 5 are by far the best of the season and deserve 5 star rating. The show just kept going downhill after that.

The actual story was condensed to work in unnecessary side filler plots.

The many flashback scenes scattered throughout the series lasted way too long and barely moved the plot forward. We didn't learn anything in 30 minutes that couldn't have been summed up in 5. It was boring.

The pacing of the series was completely off. The entire thing either felt like a drag or rushed.

The filler episode (Episode 3) was okay but i didn't particularly enjoy it and it's completely irrelevant with the rest of the plot so feel free to skip.

I did however really enjoy the dynamic between Joel and Ellie throughout."
"9/10";"Just play the game";"msunicorn-85242";"18 March 2023";"9 out of 13 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"The game is much better than the show. The reason I say that is because the game is about 10 hours long with like able characters, great character development, and enough action to please the player. The show removed almost all of the action that was in the game at the beginning, They removed all of the interesting dialogue that made the characters interesting, and they added long and boring parts to the show that weren't in the game. Another thing about the game is that it was very focused around the characters just like the show is, but in the game the characters have interesting dialogue and along with some other things to keep you entertained. In the game they genuinely try to make the characters like able so you get attached. They don't do that in the show."
"2/10";"[7.4] Watch season 1, forget it and go back to the game";"cjonesas";"18 March 2023";"6 out of 13 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"4/10";"Really good, but a bit rushed";"thiagoneves-28871";"18 March 2023";"4 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I think that each episode is very well made and a great experience in itself, but the story in general felt a little bit rushed to me.

Each episode jumps from point A to point B to point C and so on, but with nothing in between. It was supposed to be a very long journey, but it felt kind of fast to me. Other than that, I think the show was really good, a must watch.

I've seen a lot of people complaining that it was different from the game, but I really liked that they went much deeper and did a great job in developing the characters and bringing other characters as well. I actually felt that they could go even further and generate their own story and I hope they do that in the second season."
"6/10";"Awful";"jztnjcna";"18 March 2023";"30 out of 69 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"10/10";"Superb...";"timothy-price-794-581328";"18 March 2023";"3 out of 15 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Just cannot fault this. Did not know what to expect, not being a game player, and glad of that - various twists were surprising. Left us nervous for the characters. Who by the way were perfect in the parts - casting (unsung heroes) nailed it again. And what brought this to another level was the ruined World they created. A match for the biggest and most expensive blockbusters. Also, not all about the infected - a different take, and quite horrific version of 'zombies' - in fact often more danger comes from the other survivors. All in all, first class. Bring on Series 2. Just please maintain the quality."
"9/10";"Some early episodes were best";"robinelliottmurphy";"18 March 2023";"4 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"6/10";"Just not good.";"kaycal-00787";"18 March 2023";"3 out of 5 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"10/10";"It's respectful to the source material and to us gamers that have played the game, which is not a common thing.";"groundzero-273-397110";"18 March 2023";"9 out of 16 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"First I must say that this is, in my opinion at least, the best video game adaption ever made. It's respectful to the source material and to us gamers that have played the game. Which is not a common thing. I loved the game. One of the best games I have ever played, at least when it comes to storytelling and interesting characters with great story and character development! The series captures maybe 90 % of this, which is why I think the game is still a bit better.

In my opinion, the series should have been a bit longer. Sometimes they really deep dived into some parts and characters, and sometimes it was the opposite and felt a bit rushed. An example of this is episode 3 with the story of Bill and Frank, which we did not get much of in the game. I loved this episode. They did a slightly different version of their story and relationship which was fantastic and very, very emotional to watch. I liked this version more than the version in the game. I think that the version in the game was a bit weird to be honest, where Bill was just bitter and saying bad things about Frank, and we did not even get to see Frank and make our own opinion about him. This episode was about 75 minutes long, and almost everything in this episode was not even in the game.

Then we have some episodes that are only about 40-50 minutes long, and almost everything in these episodes are identical to those parts of the game, but cut down a bit. They should have extended these episodes, because otherwise this makes the relationship, chemistry and character development between Joel and Ellie to not reach its full potential. Also, it would have been nice to see just a tiny bit more of the infected, which there would have been more room for if the series was a bit longer. This is the only reason why I can't give it 10/10, which means my final rating is 9/10.

Otherwise I thought that the series was fantastic with great acting and cast! It's a masterpiece if you compare it to other video game adaptions, like Resident Evil, which was a complete disaster and disappointment.

I can't wait for season 2 and the continuation of Joel and Ellie's journey!"
"6/10";"Not nearly as good as the reviews";"goyovista-20832";"18 March 2023";"23 out of 40 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"6/10";"A Poor Adaptation Of A Great Story";"lucasbrub";"18 March 2023";"6 out of 8 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"4/10";"Just OK";"knifemagnet";"18 March 2023";"173 out of 290 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"HBO, of course, deviates and inflates things at every change they get; dedicating an entire episode to a gay couple's love story (which wasn't in the game), or dedicating another entire episode to the girl's backstory (which could have been done in a fraction of that time). It seems HBO likes to grab on to stuff that they then have to fluff and stretch out to make a series - GOT was the same thing only in that case they outpaced the source material. This show is certainly better than that Walking Dead stuff but it is sorely overrated. Anything above an 8/10 in my book is absurd... There is absolutely no way this show is on the same level as Breaking Bad, The Sopranos, Band of Brothers, etc."
"6/10";"A brilliant addition to the already impressive list of HBO shows";"yogeshvk-35721";"18 March 2023";"1 out of 6 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I do not play or follow video games. So I hadn't heard about the last of us before HBO released the show. I only started watching it because of the glowing reviews and boy, were they right! The show deserves all the accolades.

First of all, the two main characters are given a proper arc. Their stories of their journey, individually as well as together, are thrilling to say the least. So the writers of game/show have done a great job there. But the best part is casting of Pedro and Bella. These are one of the finest acting performances I have seen in past few years. Pedro is already recognised as a good actor from other shows. But Bella is a revelation! I am really looking forward to her upcoming projects now.

In the second half of the show, I was starting to wonder how they are going to conclude the story neatly when no relief seemed possible. But the ending also needs to be applauded for being different and yet, completely understandable from the way the story progresses through each episode.

Special mention of episode 3! Just brilliant!"
"3/10";"Proof";"ianwagnerwatches";"18 March 2023";"8 out of 18 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Hopefully, other studios will see this series as proof that you CAN make a faithful adaptation of a video game that people will watch and enjoy. Resident Evil tried and failed, Halo tried and failed, Hitman tried and failed, Doom tried and failed, Max Payne tried and failed, but all of the studios behind those awful adaptations simply needed to RESPECT the source material. Throughout this series, I recognized and reveled in the shockingly accurate recreations of settings taken directly from the game, frequently exclaiming (to nobody but myself), ""I REMEMBER THIS LEVEL!!!""

The Last Of Us proves that video games can be adapted into film and television without deviation and people will love it. You don't need to add subplots, you don't need to change significant plot points and characters, you just need to care about your source material, the same as any series or film based on a book. Video games can and often do have good stories, and even without the interactivity of a video game, those stories that people fell in love with can be fantastic in any medium. I pray that other studios will watch this series and realize that screwing with the stories their fans love isn't the way to succeed. THIS is the way to succeed: with love, faith, and reverence. The people have noticed, and now the studios will notice."
"10/10";"Overrated";"bruninho-loopes";"18 March 2023";"22 out of 41 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Honestly, I think this is a great show for people who haven't played the game. However, for those of us who are cursed to have done so, it is an incredible let-down. Scenes that are not part of the game's storyline and don't do much to further the plot are drawn-out and turned into whole episodes, while scenes that are some of the most important and impactful in the game are dismissed, have different chapters merged into one scene, and lack the sense of high stakes that was ever present in the source material.

The first 2 episodes are spectacular and extremely loyal to the game, but everything after that is what I would consider a series of bad decisions, with the 2 last episodes of the 1st season being perhaps the biggest disappointment in television since the final season of Game of Thrones. The presence of the infected, which is one of the core aspects of the lore, is lackluster to say the least, with many scenes that have major fights against tons of them in the game being turned into 30-second scenes with few or no infected in the show. Same thing goes for other enemies. For a show with a big budget, it sure felt like they were on a crunch for money and wanted to save on SFX and on side characters/ensembles. The 2 last episodes should've been spread out into at least 4 episodes for the story not to feel as rushed as it did and for this show to have any chance of redemption.

My advice: if you haven't played the game yet, go do that and forget about this show of mediocrity. But if you feel like you really need to watch this, do it before playing the game. It will feel much less underwhelming.

7/10 is the score I give it trying my best to pretend that I haven't played the game. With the game in mind, this is a 5/10 tops.

HBO, do better."
"3/10";"Where to begin...(short version)";"kayleeahler";"17 March 2023";"1 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Hi, HUGE fan, don't have the characters to back up the statement just know that since I was into it my entire family gave it a shot and they never listen to me... any way.. (You know who) getting ""greeted"" by that thing was completely unnecessary, really, and that's all I'll say, not great.

Literally everything else? The most beautiful portrayal of...a lot. Casting, scenery, incredible about of action and emotional intensity.. all perfect.

The fact they also brought in the best of the best, the OG people, oh my goodness. I just would not have this done any other way.

I literally *chef kissed* at the very end.

Very, very, well done!"
"8/10";"Good in parts but could've been so much better";"chrismcr";"17 March 2023";"3 out of 4 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"8/10";"(Unknowingly, until the end) peaked at the beginning, then gradually declined";"LegendaryFang56";"17 March 2023";"11 out of 22 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"10/10";"The lack of telling a good story.";"tukeik";"17 March 2023";"12 out of 20 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Started out promising. But there are a bit too many elements that are bothering me to really like this show.

The dialogue, where is it? Theres really no development for the characters. It gets real boring when they dont invest time for the people involved in the story. The only impression i get is that, the mains walk around and kill.

Theres no survival except killing.

They rush everything in the episodes.

In one moment they have skipped 3 States.

The zombies are dumb in one moment and smart in the next.

The luck of Joel and Ellie are too beneficial to be anyway near believeable.

Everything fell short for me. This show is mediocre at best."
"10/10";"It was fairly okay...";"paul_haakonsen";"17 March 2023";"12 out of 32 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Of course I had to watch ""The Last of Us"", since it was based on the game. And also I was somewhat thrilled that they had Pedro Pascal to portray the role of Joel. And I did enjoy playing the first of the games, though I never have tried part II.

And of course with ""The Last of Us"" being a thing that has infected - or zombies - in it, then I had to watch it given my fascination with all things zombie.

The storyline in ""The Last of Us"" is adequate, and it is somewhat true to the story in the game. However, you shouldn't expect a series based solely and entirely on the contents from the games though. That would make for a dull experience.

I enjoyed the story in ""The Last of Us"", because it is a diverse one that brings the audience to many different locations and for different purposes. So the series, thankfully, doesn't get too monotonous throughout its first season.

The acting performances in ""The Last of Us"" are good, and they have a good cast ensemble for portraying the various roles. Pedro Pascal does a good job as Joel. And while I am unfamiliar Bella Ramsey, playing Ellie, I think she does a good job. Sure, the Ellie character is somewhat different than what is portrayed in the game, but it is a minor issue really.

Something that works well in favor of ""The Last of Us"" is the environment that the story takes place in. Lots of nice locations that definitely look run down, in disrepair and having been reclaimed mostly by Mother Earth. It looked and felt like a post apocalyptic setting, and I enjoyed that.

Visually then ""The Last of Us"" was quite good. Nice effects and the infected look great.

However, ""The Last of Us"" isn't all praise and woohoo's though. For a series based on a computer game with infected/zombies, then you get to see surprisingly few of them throughout the episodes. Sure, there was one episode with a heap of infected, but throughout most of the episodes of season one you don't even get to see a single infected. Somewhat disappointing actually, because it somewhat holds the series back from further greatness.

""The Last of Us"" is definitely enjoyable, entertaining and watchable. However, it was just lacking in the threat of the infected that apparently brought about the end of civilization.

My rating of ""The Last of Us"", of season one at least, lands on a six out of ten stars."
"8/10";"Pretty faithful adaptation overall, perhaps to its detriment.";"phonsew";"17 March 2023";"14 out of 25 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I have no idea why this show has such the high rating it does. It's boring. Beyond boring. Much more boring than The Walking Dead became.

This show is based around a fungus type virus (based on the very real Cordyceps fungus which is one of the most horrifyingly beautiful organisms on the planet. This thing is the source of nightmares. So, it would seem to fit right in in a post-apocalyptic show.

Problem is, it's barely in the show.

I'd bet, in the entire first season, there is maybe, *MAYBE* 30 minutes of screen time combined in all the episodes, the rest is just boring exposition dialog. The show stays very close to the game from which it is adapted but all the tension in the game is forgone for hours of wasteful dialog.

After watching the entire season, two episodes were a complete waste of time. Those are the episode with Bill and Frank and the episode which just should have been called ""How Ellie Got Bit"" both were boring and did not really move the story along in any meaningful way. Sure, there was some backstory to Bill, which we meet in the game, but it still felt forced and unnecessary in the over scheme of the first season.

Being an HBO show it's shiny and they hired decent actors to play the roles, however, that can't save the show from the fact that's it's so boring, you could watch the first 10 minutes of an episode, get the gist of what's happening then skip right to the last 15 minutes and I'd bet you wouldn't miss much.

The thing about the game is that there are moments of intense tension with small sections where you can catch your breath. That tension isn't captured in this adaptation, mainly due to the lack of the real danger, the infected."
"10/10";"Gold standard of video game adaptations";"stefanpohl-52018";"17 March 2023";"1 out of 9 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"Just wow, perfect realization of the game. As a fan of the games, I'm just overwhelmed!

Especially the detailed implementation and feeling of the many scenes in the game, the world-building, the special-effects and the cast is really perfect.

For me personally, it has almost given the same emotional experiences like in the game. Also as a pure drama series qualitatively at the highest level. I think this approach will make new fans as well as fans of the game pick up and happy. Thanks to the crew for realizing this gorgeous game in such a perfect way for fans and another fresh audience. Perfect shot :)"
"3/10";"The Last of Us is an aggressively mediocre TV show.";"nateelliott";"17 March 2023";"23 out of 37 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"What began as an exciting post-apocalyptic zombie thriller, quickly devolved into a boring video game adaptation that actually started to feel like you were watching someone play a video game.

But before I start complaining, here's what I liked:

The set, costumes, and cinematography were excellent. They truly built an amazing world and the scariest zombies on TV. I was absolutely repulsed by their depiction of the fungus. They knocked this out of the park.

Pedro Pascal is always great.

And the rest? I mostly hated. Here are my biggest complaints:

The story of season 1 was choppy and lacked a compelling through line. Every episode felt so self-contained (almost like a level of a video game...), that it was hard to feel compelled to watch the next one.

There was no real villain. I have never seen a show like this just refuse to employ a true villain character. The showrunners instead seemed content that each episode had a ""boss"" to beat. While that may work for video games, it doesn't work for TV. There is no ""game to beat"" while watching TV, but this show did leave me feeling like finishing it would be the ultimate challenge.

It's barely a zombie show. TLOU does zombies so well. And then forgets that they exist 75% of the time. Some viewers might appreciate this. I did not.

It's impatient. Every time you met a villain or a conflict, you could reasonably count on a resolution by the episode's end. The showrunners seemingly had no patience for letting viewers sit in suspense. If there was a problem, it had to be solved within 60 minutes. Thus, they developed a bit of a ""boy who cried wolf"" reputation with my wife & I.

Even the characters didn't care that much about staying alive. In high school, I loved The Walking Dead. I loved the feeling that the characters would do anything to survive. That made me care about their journeys. In TLOU, the characters barely even care about staying alive (Ellie refuses to stop yelling), so why should I care if they live or die?

Ultimately, for me TLOU was a massive disappointment. The visceral fear I felt in episodes 1 & 2 never returned and finishing this show was a chore.

The context, actors, and cinematography provided a really fun opportunity to create something extraordinary. It seems to me that they wholly missed the mark. Season 2 will be a hard pass for me."
"7/10";"Not brilliant, but good.";"garethwooduk";"17 March 2023";"5 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I must start by saying I've played both games, also adding I've played the first game around 3 times due to being remade for both PS4 & PS5.

It's true, one of the best games on PlayStation by far, but this is a review for his TV series adaptation.

Genuinely, series plays out very similar to the game with many noticeable scenes with no spoilers, our main leads Ellie 'Bella Ramsay' & Joel 'Pedro Pascal' are just brilliant with a strong supporting cast to match.

World building and set pieces are brilliant and fungus like zombies are brilliant and their sounds only add to the fear when not scene.

Only real downside is, series did feel a little rushed to get to the end of 'Part 1' where some episodes nothing really happens so pacing did feel a little off.

But overall, great acting, earthy & compelling, let's hope series 2 picks up the pace with a few more zombies to add!"
"8/10";"It was okay";"avocado_sempai";"17 March 2023";"7 out of 10 found this helpful. Was this review helpful? Sign in to vote.
Permalink";""
"4/10";"Less talking, more action, please";"slim-44";"17 March 2023";"6 out of 11 found this helpful. Was this review helpful? Sign in to vote.
Permalink";"I'll admit. I'm not a big fan of zombie television with long, introspective, talking episodes. The beginning 10-15 minutes of TLoU was fantastic. I just wished they had dragged the initial apocalypse out over a couple of episodes. I don't know anything about the games so I have nothing to compare like others here. For me, the best episodes were the ones with actual zombies in them. And, they were few and far between.

The one episode with the mass of zombies coming out of the ground was fantastic. Unfortunately, much of the show episodes are, talking and introspection and good guys vs. Bad (living) guys.

Give me a show like Black Summer, anytime. There's definitely less talking, and more action on that series. Also, the episodes are only around 35 mins or so. Not enough time for script meandering.

6/10."
